id,out-node,in-node
0,256, 877
0,256, 608
0,256, 850
0,256, 878
0,256, 879
0,256, 880
0,256, 647
0,256, 759
0,256, 881
0,256, 852
0,256, 569
0,256, 882
0,256, 765
0,256, 883
0,256, 540
0,256, 884
0,256, 885
0,256, 886
0,256, 822
0,256, 730
0,256, 887
0,256, 94
0,256, 888
0,256, 889
0,256, 890
0,256, 891
0,256, 892
0,256, 437
0,256, 893
0,256, 159
0,256, 894
0,256, 895
0,256, 896
0,256, 897
0,256, 898
0,256, 899
0,256, 900
0,256, 612
0,256, 901
0,256, 862
0,256, 777
0,256, 902
0,256, 903
0,256, 722
0,256, 904
0,256, 905
0,256, 906
0,256, 831
0,256, 907
0,256, 778
0,256, 908
0,256, 909
0,294, 2
0,294, 65
0,294, 134
0,294, 4
0,294, 243
0,294, 184
0,294, 10
0,294, 11
0,294, 227
0,294, 45
0,294, 79
0,294, 62
0,294, 47
0,294, 377
0,294, 756
0,294, 286
0,294, 302
0,294, 805
0,294, 290
0,294, 363
0,294, 455
0,294, 910
0,294, 727
0,294, 500
0,294, 257
0,294, 710
0,294, 728
0,294, 303
0,294, 754
0,294, 63
0,294, 814
0,294, 114
0,294, 532
0,294, 546
0,294, 850
0,294, 72
0,294, 720
0,294, 764
0,294, 569
0,294, 828
0,294, 178
0,294, 385
0,294, 305
0,294, 138
0,294, 477
0,294, 797
0,294, 139
0,294, 713
0,294, 609
0,294, 13
0,294, 406
0,294, 732
0,294, 823
0,294, 403
0,294, 205
0,294, 321
0,294, 95
0,294, 798
0,294, 829
0,294, 432
0,294, 722
0,294, 911
0,294, 912
0,294, 913
0,294, 752
0,294, 461
0,294, 14
0,294, 548
0,294, 176
0,294, 96
0,914, 148
0,914, 264
0,914, 62
0,914, 363
0,914, 531
0,914, 562
0,914, 390
0,914, 303
0,914, 729
0,914, 149
0,914, 114
0,914, 70
0,914, 178
0,914, 547
0,914, 159
0,914, 403
0,914, 459
0,914, 95
0,914, 96
0,867, 862
0,910, 302
0,910, 256
0,910, 348
0,910, 63
0,910, 730
0,910, 548
0,915, 8
0,915, 266
0,915, 782
0,915, 90
0,915, 790
0,915, 586
0,915, 846
0,915, 622
0,915, 92
0,915, 119
0,915, 721
0,915, 138
0,915, 885
0,915, 131
0,915, 916
0,917, 2
0,917, 4
0,917, 7
0,917, 10
0,917, 62
0,917, 89
0,917, 94
0,806, 348
0,806, 728
0,806, 849
0,806, 119
0,806, 487
0,806, 547
0,806, 13
0,806, 97
0,807, 482
0,807, 79
0,807, 794
0,807, 415
0,807, 257
0,807, 762
0,807, 149
0,807, 119
0,807, 853
0,807, 138
0,807, 730
0,807, 94
0,807, 918
0,807, 832
0,807, 51
0,838, 294
0,838, 145
0,838, 149
0,838, 732
0,844, 390
0,844, 145
0,844, 149
0,844, 119
0,844, 677
0,844, 675
0,844, 138
0,844, 94
0,844, 131
0,844, 175
0,844, 321
0,919, 539
0,919, 705
0,919, 145
0,919, 63
0,919, 622
0,919, 920
0,919, 119
0,919, 730
0,919, 784
0,921, 145
0,921, 324
0,921, 138
0,921, 97
0,922, 256
0,922, 145
0,922, 923
0,922, 403
0,348, 2
0,348, 4
0,348, 545
0,348, 145
0,348, 149
0,348, 569
0,348, 324
0,719, 4
0,719, 148
0,719, 8
0,719, 142
0,719, 545
0,719, 13
0,719, 159
0,719, 832
0,719, 51
0,616, 81
0,616, 243
0,616, 346
0,616, 83
0,616, 264
0,616, 142
0,616, 10
0,616, 285
0,616, 245
0,616, 46
0,616, 708
0,616, 377
0,616, 756
0,616, 286
0,616, 340
0,616, 89
0,616, 796
0,616, 302
0,616, 771
0,616, 290
0,616, 726
0,616, 363
0,616, 454
0,616, 455
0,616, 607
0,616, 294
0,616, 172
0,616, 807
0,616, 868
0,616, 919
0,616, 348
0,616, 924
0,616, 727
0,616, 90
0,616, 500
0,616, 925
0,616, 926
0,616, 173
0,616, 257
0,616, 390
0,616, 927
0,616, 780
0,616, 710
0,616, 728
0,616, 872
0,616, 928
0,616, 849
0,616, 303
0,616, 174
0,616, 929
0,616, 126
0,616, 763
0,616, 801
0,616, 320
0,616, 622
0,616, 930
0,616, 92
0,616, 931
0,616, 546
0,616, 608
0,616, 119
0,616, 485
0,616, 711
0,616, 677
0,616, 486
0,616, 487
0,616, 496
0,616, 178
0,616, 385
0,616, 540
0,616, 721
0,616, 456
0,616, 138
0,616, 797
0,616, 731
0,616, 131
0,616, 712
0,616, 592
0,616, 422
0,616, 745
0,616, 457
0,616, 609
0,616, 932
0,616, 933
0,616, 547
0,616, 13
0,616, 534
0,616, 934
0,616, 159
0,616, 611
0,616, 205
0,616, 935
0,616, 936
0,616, 612
0,616, 613
0,616, 715
0,616, 777
0,616, 716
0,616, 733
0,616, 722
0,616, 937
0,616, 938
0,616, 939
0,616, 752
0,616, 940
0,616, 548
0,616, 176
0,616, 909
0,616, 96
0,616, 97
0,924, 743
0,924, 89
0,924, 719
0,924, 119
0,924, 138
0,924, 609
0,924, 13
0,941, 586
0,941, 495
0,941, 63
0,941, 721
0,941, 138
0,941, 942
0,941, 722
0,941, 735
0,941, 51
0,727, 482
0,727, 730
0,943, 63
0,90, 1
0,90, 4
0,90, 739
0,90, 302
0,90, 178
0,90, 205
0,90, 735
0,944, 60
0,944, 83
0,944, 5
0,944, 85
0,944, 36
0,944, 11
0,944, 171
0,944, 44
0,944, 79
0,944, 62
0,944, 708
0,944, 739
0,944, 483
0,944, 302
0,944, 771
0,944, 290
0,944, 709
0,944, 348
0,944, 727
0,944, 90
0,944, 91
0,944, 928
0,944, 174
0,944, 92
0,944, 931
0,944, 546
0,944, 119
0,944, 765
0,944, 138
0,944, 477
0,944, 797
0,944, 457
0,944, 832
0,944, 612
0,944, 715
0,944, 945
0,944, 722
0,944, 548
0,944, 176
0,946, 4
0,946, 142
0,946, 149
0,947, 126
0,948, 4
0,948, 363
0,948, 126
0,948, 13
0,500, 134
0,500, 346
0,500, 264
0,500, 89
0,500, 302
0,500, 771
0,500, 709
0,500, 363
0,500, 256
0,500, 348
0,500, 173
0,500, 949
0,500, 145
0,500, 769
0,500, 114
0,500, 92
0,500, 546
0,500, 119
0,500, 487
0,500, 488
0,500, 675
0,500, 950
0,500, 138
0,500, 94
0,500, 422
0,500, 457
0,500, 547
0,500, 951
0,500, 406
0,500, 159
0,500, 403
0,500, 205
0,500, 938
0,790, 62
0,790, 756
0,790, 145
0,790, 730
0,790, 175
0,790, 159
0,790, 51
0,870, 487
0,870, 138
0,952, 199
0,952, 10
0,952, 47
0,952, 708
0,952, 483
0,952, 725
0,952, 89
0,952, 539
0,952, 455
0,952, 586
0,952, 545
0,952, 330
0,952, 729
0,952, 119
0,952, 178
0,952, 138
0,952, 13
0,952, 159
0,952, 535
0,952, 918
0,952, 716
0,952, 717
0,953, 444
0,953, 89
0,953, 145
0,661, 454
0,661, 545
0,661, 257
0,661, 72
0,661, 534
0,661, 159
0,661, 321
0,925, 885
0,871, 771
0,871, 661
0,871, 532
0,954, 134
0,954, 346
0,954, 170
0,954, 280
0,954, 264
0,954, 708
0,954, 743
0,954, 340
0,954, 794
0,954, 539
0,954, 771
0,954, 709
0,954, 363
0,954, 454
0,954, 455
0,954, 256
0,954, 294
0,954, 807
0,954, 348
0,954, 719
0,954, 924
0,954, 90
0,954, 500
0,954, 955
0,954, 545
0,954, 257
0,954, 710
0,954, 728
0,954, 773
0,954, 303
0,954, 145
0,954, 956
0,954, 149
0,954, 622
0,954, 92
0,954, 532
0,954, 119
0,954, 957
0,954, 70
0,954, 720
0,954, 677
0,954, 486
0,954, 487
0,954, 178
0,954, 385
0,954, 324
0,954, 813
0,954, 721
0,954, 456
0,954, 138
0,954, 797
0,954, 139
0,954, 791
0,954, 131
0,954, 712
0,954, 422
0,954, 457
0,954, 609
0,954, 547
0,954, 13
0,954, 175
0,954, 535
0,954, 958
0,954, 403
0,954, 205
0,954, 832
0,954, 612
0,954, 665
0,954, 716
0,954, 722
0,954, 937
0,954, 938
0,954, 735
0,954, 14
0,954, 51
0,954, 717
0,954, 548
0,954, 176
0,954, 96
0,954, 97
0,955, 145
0,955, 126
0,955, 622
0,955, 119
0,955, 131
0,959, 622
0,845, 545
0,845, 145
0,845, 801
0,845, 532
0,845, 342
0,845, 960
0,845, 159
0,845, 321
0,845, 51
0,530, 78
0,530, 172
0,530, 348
0,530, 545
0,530, 145
0,530, 754
0,530, 532
0,530, 608
0,530, 119
0,530, 961
0,530, 764
0,530, 569
0,530, 960
0,530, 138
0,530, 547
0,530, 13
0,530, 403
0,530, 832
0,530, 321
0,530, 715
0,530, 51
0,530, 736
0,530, 97
0,586, 175
0,962, 148
0,962, 49
0,962, 483
0,962, 743
0,962, 290
0,962, 363
0,962, 348
0,962, 769
0,962, 92
0,962, 532
0,962, 119
0,962, 850
0,962, 720
0,962, 711
0,962, 677
0,962, 764
0,962, 178
0,962, 456
0,962, 138
0,962, 94
0,962, 131
0,962, 175
0,962, 732
0,962, 403
0,962, 321
0,962, 95
0,962, 722
0,962, 460
0,962, 461
0,962, 51
0,962, 548
0,962, 176
0,962, 96
0,962, 97
0,963, 170
0,963, 628
0,963, 130
0,963, 145
0,964, 126
0,965, 256
0,965, 63
0,965, 403
0,966, 403
0,966, 913
0,966, 97
0,926, 286
0,926, 256
0,926, 807
0,926, 348
0,926, 90
0,926, 145
0,926, 532
0,926, 931
0,926, 677
0,926, 178
0,926, 138
0,926, 131
0,926, 13
0,926, 403
0,926, 95
0,926, 967
0,926, 460
0,926, 548
0,926, 97
0,968, 169
0,968, 144
0,968, 646
0,968, 455
0,968, 545
0,968, 390
0,968, 303
0,968, 145
0,968, 754
0,968, 119
0,968, 138
0,968, 649
0,968, 736
0,545, 286
0,545, 89
0,545, 302
0,545, 363
0,545, 257
0,545, 303
0,545, 754
0,545, 546
0,545, 72
0,545, 342
0,545, 720
0,545, 569
0,545, 178
0,545, 385
0,545, 138
0,545, 13
0,545, 403
0,545, 321
0,545, 461
0,545, 51
0,545, 717
0,969, 705
0,969, 738
0,969, 126
0,970, 286
0,970, 743
0,970, 340
0,970, 89
0,970, 302
0,970, 771
0,970, 290
0,970, 294
0,970, 348
0,970, 727
0,970, 257
0,970, 780
0,970, 145
0,970, 126
0,970, 814
0,970, 114
0,970, 608
0,970, 119
0,970, 850
0,970, 72
0,970, 178
0,970, 305
0,970, 94
0,970, 547
0,970, 534
0,970, 461
0,970, 51
0,970, 548
0,971, 243
0,971, 83
0,971, 708
0,971, 377
0,971, 787
0,971, 709
0,971, 172
0,971, 868
0,971, 90
0,971, 500
0,971, 145
0,971, 320
0,971, 546
0,971, 119
0,971, 850
0,971, 675
0,971, 138
0,971, 972
0,971, 403
0,971, 973
0,971, 832
0,971, 321
0,971, 715
0,971, 716
0,971, 461
0,971, 97
0,974, 256
0,974, 145
0,974, 138
0,974, 477
0,974, 97
0,975, 145
0,976, 2
0,976, 134
0,976, 4
0,976, 148
0,976, 83
0,976, 5
0,976, 8
0,976, 617
0,976, 10
0,976, 62
0,976, 286
0,976, 89
0,976, 302
0,976, 726
0,976, 363
0,976, 348
0,976, 90
0,976, 173
0,976, 257
0,976, 728
0,976, 303
0,976, 145
0,976, 304
0,976, 149
0,976, 114
0,976, 92
0,976, 119
0,976, 72
0,976, 677
0,976, 93
0,976, 764
0,976, 178
0,976, 385
0,976, 305
0,976, 94
0,976, 13
0,976, 159
0,976, 205
0,976, 459
0,976, 321
0,976, 665
0,976, 716
0,976, 735
0,976, 51
0,976, 736
0,976, 548
0,976, 176
0,976, 96
0,846, 348
0,846, 633
0,846, 149
0,846, 119
0,846, 178
0,846, 138
0,846, 175
0,846, 321
0,977, 532
0,977, 321
0,91, 363
0,91, 545
0,91, 546
0,91, 548
0,531, 134
0,531, 348
0,531, 90
0,531, 119
0,531, 547
0,847, 4
0,847, 83
0,847, 266
0,847, 708
0,847, 709
0,847, 363
0,847, 868
0,847, 500
0,847, 955
0,847, 845
0,847, 145
0,847, 92
0,847, 532
0,847, 546
0,847, 119
0,847, 720
0,847, 178
0,847, 675
0,847, 730
0,847, 94
0,847, 791
0,847, 972
0,847, 547
0,847, 13
0,847, 175
0,847, 159
0,847, 798
0,847, 735
0,847, 461
0,847, 51
0,847, 97
0,562, 2
0,562, 134
0,562, 76
0,562, 22
0,562, 61
0,562, 169
0,562, 7
0,562, 69
0,562, 482
0,562, 36
0,562, 266
0,562, 200
0,562, 10
0,562, 79
0,562, 47
0,562, 708
0,562, 377
0,562, 737
0,562, 286
0,562, 340
0,562, 89
0,562, 302
0,562, 771
0,562, 290
0,562, 726
0,562, 363
0,562, 454
0,562, 455
0,562, 348
0,562, 616
0,562, 727
0,562, 91
0,562, 173
0,562, 257
0,562, 390
0,562, 927
0,562, 780
0,562, 303
0,562, 304
0,562, 330
0,562, 174
0,562, 729
0,562, 546
0,562, 608
0,562, 72
0,562, 70
0,562, 720
0,562, 711
0,562, 93
0,562, 487
0,562, 178
0,562, 305
0,562, 721
0,562, 456
0,562, 138
0,562, 477
0,562, 730
0,562, 978
0,562, 94
0,562, 808
0,562, 139
0,562, 131
0,562, 547
0,562, 979
0,562, 13
0,562, 534
0,562, 159
0,562, 535
0,562, 732
0,562, 611
0,562, 746
0,562, 403
0,562, 205
0,562, 935
0,562, 612
0,562, 916
0,562, 716
0,562, 722
0,562, 460
0,562, 461
0,562, 51
0,562, 980
0,562, 736
0,562, 548
0,562, 176
0,562, 96
0,173, 77
0,173, 84
0,173, 10
0,173, 62
0,173, 47
0,173, 89
0,173, 348
0,173, 93
0,173, 138
0,173, 94
0,173, 159
0,173, 403
0,173, 96
0,848, 290
0,848, 348
0,848, 728
0,848, 119
0,848, 720
0,848, 178
0,848, 730
0,848, 139
0,848, 547
0,848, 13
0,848, 534
0,848, 175
0,848, 176
0,848, 97
0,981, 11
0,981, 89
0,981, 415
0,981, 145
0,981, 119
0,981, 178
0,981, 422
0,981, 13
0,981, 205
0,981, 97
0,982, 266
0,982, 286
0,982, 415
0,982, 348
0,982, 586
0,982, 545
0,982, 145
0,982, 92
0,982, 546
0,982, 119
0,982, 72
0,982, 569
0,982, 178
0,982, 714
0,982, 716
0,982, 51
0,257, 264
0,257, 983
0,257, 205
0,257, 735
0,984, 363
0,984, 454
0,984, 145
0,984, 149
0,984, 92
0,984, 720
0,984, 487
0,984, 324
0,984, 138
0,984, 13
0,984, 159
0,984, 535
0,984, 51
0,984, 97
0,825, 4
0,825, 148
0,825, 83
0,825, 5
0,825, 31
0,825, 142
0,825, 49
0,825, 10
0,825, 377
0,825, 340
0,825, 415
0,825, 348
0,825, 719
0,825, 924
0,825, 728
0,825, 145
0,825, 622
0,825, 119
0,825, 677
0,825, 569
0,825, 178
0,825, 675
0,825, 138
0,825, 94
0,825, 422
0,825, 547
0,825, 13
0,825, 534
0,825, 159
0,825, 205
0,825, 321
0,825, 716
0,825, 461
0,825, 51
0,825, 548
0,825, 176
0,390, 377
0,390, 303
0,390, 762
0,927, 914
0,927, 348
0,927, 790
0,927, 145
0,927, 63
0,927, 178
0,927, 533
0,927, 51
0,985, 148
0,985, 89
0,985, 363
0,985, 500
0,985, 545
0,985, 145
0,985, 114
0,985, 608
0,985, 119
0,985, 72
0,985, 93
0,985, 487
0,985, 305
0,985, 94
0,985, 13
0,985, 732
0,985, 403
0,985, 95
0,710, 482
0,710, 323
0,710, 302
0,710, 348
0,710, 91
0,710, 744
0,710, 721
0,710, 138
0,710, 732
0,710, 832
0,710, 715
0,710, 51
0,986, 63
0,986, 305
0,986, 403
0,728, 454
0,728, 500
0,728, 13
0,728, 735
0,728, 461
0,821, 346
0,821, 62
0,821, 708
0,821, 377
0,821, 286
0,821, 340
0,821, 725
0,821, 539
0,821, 782
0,821, 726
0,821, 363
0,821, 454
0,821, 455
0,821, 807
0,821, 348
0,821, 500
0,821, 586
0,821, 773
0,821, 145
0,821, 754
0,821, 956
0,821, 729
0,821, 149
0,821, 92
0,821, 532
0,821, 546
0,821, 119
0,821, 72
0,821, 342
0,821, 720
0,821, 487
0,821, 178
0,821, 385
0,821, 324
0,821, 138
0,821, 730
0,821, 94
0,821, 139
0,821, 131
0,821, 712
0,821, 713
0,821, 457
0,821, 547
0,821, 13
0,821, 159
0,821, 535
0,821, 611
0,821, 403
0,821, 205
0,821, 832
0,821, 321
0,821, 95
0,821, 665
0,821, 716
0,821, 912
0,821, 752
0,821, 51
0,821, 717
0,821, 548
0,821, 176
0,821, 96
0,821, 97
0,749, 739
0,749, 138
0,749, 13
0,773, 85
0,773, 482
0,773, 40
0,773, 709
0,773, 363
0,773, 454
0,773, 826
0,773, 757
0,773, 833
0,773, 705
0,773, 727
0,773, 586
0,773, 91
0,773, 257
0,773, 754
0,773, 174
0,773, 929
0,773, 126
0,773, 956
0,773, 149
0,773, 484
0,773, 320
0,773, 814
0,773, 92
0,773, 532
0,773, 119
0,773, 70
0,773, 720
0,773, 569
0,773, 987
0,773, 178
0,773, 138
0,773, 477
0,773, 972
0,773, 609
0,773, 547
0,773, 13
0,773, 534
0,773, 458
0,773, 535
0,773, 732
0,773, 403
0,773, 988
0,773, 715
0,773, 587
0,773, 733
0,773, 752
0,773, 461
0,773, 14
0,773, 51
0,773, 784
0,773, 717
0,773, 736
0,773, 548
0,773, 909
0,773, 96
0,928, 989
0,849, 363
0,849, 256
0,849, 348
0,849, 303
0,849, 633
0,849, 119
0,849, 13
0,849, 175
0,849, 176
0,990, 256
0,303, 145
0,303, 342
0,303, 159
0,495, 484
0,495, 456
0,495, 548
0,145, 66
0,145, 89
0,145, 342
0,145, 93
0,145, 324
0,762, 739
0,762, 622
0,762, 138
0,991, 787
0,991, 363
0,991, 738
0,991, 744
0,991, 721
0,744, 5
0,744, 89
0,744, 709
0,744, 363
0,744, 348
0,744, 500
0,744, 738
0,744, 728
0,744, 145
0,744, 330
0,744, 622
0,744, 92
0,744, 119
0,744, 850
0,744, 178
0,744, 721
0,744, 138
0,744, 94
0,744, 139
0,744, 731
0,744, 457
0,744, 13
0,744, 534
0,744, 159
0,744, 535
0,744, 732
0,744, 403
0,744, 798
0,744, 612
0,744, 715
0,744, 665
0,744, 716
0,744, 733
0,744, 912
0,744, 735
0,744, 51
0,744, 736
0,744, 176
0,744, 97
0,744, 989
0,304, 76
0,304, 77
0,304, 184
0,304, 47
0,304, 89
0,304, 363
0,304, 390
0,304, 114
0,304, 93
0,304, 178
0,304, 456
0,304, 94
0,304, 205
0,304, 51
0,992, 134
0,992, 77
0,992, 482
0,992, 47
0,992, 172
0,992, 925
0,992, 545
0,992, 173
0,992, 70
0,992, 993
0,992, 534
0,994, 4
0,994, 13
0,994, 97
0,754, 390
0,754, 532
0,754, 178
0,330, 49
0,330, 377
0,330, 771
0,330, 454
0,330, 455
0,330, 727
0,330, 91
0,330, 173
0,330, 303
0,330, 304
0,330, 126
0,330, 633
0,330, 758
0,330, 608
0,330, 119
0,330, 677
0,330, 178
0,330, 884
0,330, 456
0,330, 131
0,330, 123
0,330, 13
0,330, 159
0,330, 732
0,330, 403
0,330, 321
0,330, 809
0,330, 461
0,330, 97
0,174, 302
0,174, 348
0,174, 733
0,174, 722
0,174, 460
0,929, 77
0,929, 481
0,929, 827
0,929, 925
0,929, 586
0,929, 257
0,929, 145
0,929, 754
0,929, 126
0,929, 814
0,929, 532
0,929, 119
0,929, 403
0,929, 321
0,929, 51
0,995, 148
0,995, 145
0,995, 63
0,995, 547
0,995, 13
0,995, 159
0,996, 89
0,996, 145
0,996, 126
0,996, 149
0,996, 119
0,996, 178
0,996, 138
0,996, 477
0,996, 94
0,996, 159
0,996, 732
0,633, 169
0,633, 377
0,633, 723
0,633, 709
0,633, 864
0,633, 820
0,633, 824
0,633, 757
0,633, 868
0,633, 348
0,633, 924
0,633, 772
0,633, 790
0,633, 925
0,633, 257
0,633, 303
0,633, 145
0,633, 174
0,633, 126
0,633, 774
0,633, 119
0,633, 677
0,633, 496
0,633, 997
0,633, 385
0,633, 540
0,633, 730
0,633, 731
0,633, 791
0,633, 648
0,633, 131
0,633, 13
0,633, 856
0,633, 403
0,633, 918
0,633, 321
0,633, 612
0,633, 998
0,633, 733
0,633, 722
0,633, 51
0,633, 831
0,633, 999
0,633, 770
0,633, 909
0,956, 346
0,956, 482
0,956, 377
0,956, 585
0,956, 725
0,956, 796
0,956, 757
0,956, 747
0,956, 348
0,956, 925
0,956, 825
0,956, 728
0,956, 330
0,956, 126
0,956, 729
0,956, 1000
0,956, 114
0,956, 930
0,956, 92
0,956, 119
0,956, 72
0,956, 486
0,956, 569
0,956, 488
0,956, 305
0,956, 721
0,956, 13
0,956, 1001
0,956, 325
0,956, 403
0,956, 1002
0,956, 613
0,956, 716
0,956, 752
0,956, 51
0,956, 766
0,956, 909
0,1003, 302
0,1003, 363
0,1003, 728
0,1003, 126
0,1003, 119
0,1003, 178
0,1003, 761
0,1003, 403
0,1003, 51
0,1003, 96
0,1003, 97
0,1004, 145
0,1004, 159
0,729, 363
0,729, 94
0,729, 176
0,763, 747
0,763, 63
0,763, 119
0,769, 119
0,769, 51
0,1005, 145
0,1005, 63
0,1005, 138
0,1005, 745
0,1005, 547
0,1005, 534
0,1005, 321
0,484, 148
0,484, 346
0,484, 89
0,484, 415
0,484, 807
0,484, 348
0,484, 586
0,484, 257
0,484, 145
0,484, 92
0,484, 119
0,484, 178
0,484, 138
0,484, 94
0,484, 422
0,484, 547
0,484, 979
0,484, 13
0,484, 535
0,484, 823
0,484, 321
0,484, 809
0,484, 736
0,484, 97
0,1006, 89
0,1006, 145
0,1006, 126
0,1006, 532
0,1006, 119
0,1006, 94
0,801, 138
0,801, 1007
0,801, 1008
0,801, 51
0,1009, 8
0,1009, 708
0,1009, 377
0,1009, 286
0,1009, 302
0,1009, 771
0,1009, 290
0,1009, 363
0,1009, 348
0,1009, 500
0,1009, 545
0,1009, 257
0,1009, 390
0,1009, 754
0,1009, 546
0,1009, 764
0,1009, 385
0,1009, 139
0,1009, 406
0,1009, 403
0,1009, 321
0,1009, 716
0,1009, 717
0,923, 1010
0,923, 756
0,923, 302
0,923, 837
0,923, 866
0,923, 748
0,923, 586
0,923, 545
0,923, 780
0,923, 174
0,923, 126
0,923, 633
0,923, 119
0,923, 851
0,923, 880
0,923, 1011
0,923, 131
0,923, 890
0,923, 951
0,923, 916
0,923, 1012
0,923, 97
0,320, 1
0,320, 709
0,320, 257
0,320, 145
0,1013, 462
0,1013, 482
0,1013, 725
0,1013, 759
0,1013, 178
0,1013, 305
0,1013, 138
0,1013, 13
0,1013, 461
0,1013, 14
0,1013, 1014
0,1013, 97
0,1015, 4
0,1015, 148
0,1015, 346
0,1015, 5
0,1015, 31
0,1015, 739
0,1015, 89
0,1015, 771
0,1015, 348
0,1015, 545
0,1015, 728
0,1015, 754
0,1015, 114
0,1015, 532
0,1015, 119
0,1015, 72
0,1015, 178
0,1015, 385
0,1015, 721
0,1015, 456
0,1015, 138
0,1015, 457
0,1015, 609
0,1015, 547
0,1015, 13
0,1015, 159
0,1015, 205
0,1016, 63
0,750, 41
0,750, 455
0,750, 545
0,750, 976
0,750, 145
0,750, 149
0,750, 622
0,750, 850
0,750, 677
0,750, 486
0,750, 808
0,750, 131
0,750, 1017
0,750, 798
0,750, 51
0,622, 131
0,622, 422
0,920, 718
0,920, 827
0,920, 705
0,920, 719
0,920, 845
0,920, 183
0,920, 1018
0,920, 592
0,920, 13
0,920, 175
0,920, 746
0,920, 1019
0,920, 798
0,920, 858
0,920, 1020
0,920, 989
0,874, 363
0,874, 807
0,874, 727
0,874, 500
0,874, 728
0,874, 145
0,874, 126
0,874, 119
0,874, 72
0,874, 178
0,874, 13
0,874, 159
0,874, 321
0,874, 1021
0,874, 717
0,814, 739
0,814, 415
0,814, 348
0,814, 545
0,814, 63
0,814, 487
0,814, 138
0,814, 13
0,814, 1022
0,1023, 92
0,1024, 145
0,1024, 754
0,1024, 126
0,1024, 956
0,1024, 622
0,1024, 532
0,1024, 119
0,1024, 138
0,1024, 477
0,1024, 797
0,1024, 13
0,1024, 159
0,1024, 321
0,1024, 715
0,1024, 912
0,1024, 51
0,1025, 178
0,1026, 363
0,1026, 90
0,1026, 149
0,1026, 92
0,1026, 70
0,1026, 93
0,1026, 675
0,1026, 138
0,1026, 13
0,1026, 205
0,1026, 321
0,1026, 587
0,1026, 51
0,1026, 96
0,1026, 97
0,114, 35
0,114, 39
0,114, 739
0,114, 72
0,114, 305
0,1027, 302
0,1027, 290
0,1028, 708
0,1028, 709
0,1028, 90
0,1028, 971
0,1028, 257
0,1028, 145
0,1028, 174
0,1028, 923
0,1028, 750
0,1028, 119
0,1028, 342
0,1028, 797
0,1028, 51
0,1028, 989
0,1029, 539
0,1029, 178
0,774, 482
0,774, 739
0,774, 145
0,774, 622
0,774, 119
0,774, 72
0,774, 175
0,183, 346
0,183, 302
0,183, 415
0,183, 586
0,183, 92
0,183, 119
0,183, 94
0,183, 13
0,183, 534
0,183, 175
0,183, 406
0,183, 625
0,183, 176
0,1030, 134
0,1030, 4
0,1030, 708
0,1030, 89
0,1030, 539
0,1030, 302
0,1030, 290
0,1030, 256
0,1030, 90
0,1030, 562
0,1030, 145
0,1030, 92
0,1030, 532
0,1030, 119
0,1030, 72
0,1030, 93
0,1030, 178
0,1030, 1031
0,1030, 138
0,1030, 547
0,1030, 13
0,1030, 159
0,1030, 403
0,1030, 321
0,1030, 715
0,1030, 51
0,1030, 548
0,930, 725
0,930, 539
0,930, 415
0,930, 348
0,930, 145
0,930, 149
0,930, 484
0,930, 92
0,930, 119
0,930, 720
0,930, 178
0,930, 324
0,930, 675
0,930, 138
0,930, 13
0,930, 714
0,930, 1017
0,930, 159
0,983, 243
0,983, 346
0,983, 1032
0,983, 782
0,983, 833
0,983, 870
0,983, 954
0,983, 586
0,983, 183
0,983, 457
0,1033, 197
0,1033, 739
0,1033, 256
0,1033, 754
0,1033, 320
0,1033, 119
0,1033, 385
0,1033, 730
0,1033, 403
0,1033, 321
0,1033, 95
0,1034, 302
0,1034, 771
0,1034, 290
0,1034, 727
0,1034, 90
0,1034, 91
0,1034, 257
0,1034, 814
0,1034, 70
0,1034, 178
0,1034, 385
0,1034, 730
0,1034, 731
0,1034, 13
0,1034, 403
0,1034, 716
0,1034, 460
0,1034, 51
0,92, 151
0,92, 264
0,92, 10
0,92, 47
0,92, 585
0,92, 725
0,92, 89
0,92, 454
0,92, 256
0,92, 303
0,92, 304
0,92, 754
0,92, 149
0,92, 93
0,92, 385
0,92, 813
0,92, 94
0,92, 811
0,92, 403
0,92, 321
0,92, 733
0,92, 751
0,92, 176
0,92, 96
0,92, 97
0,1035, 39
0,1035, 720
0,1035, 456
0,1035, 138
0,1035, 609
0,1035, 13
0,532, 256
0,532, 178
0,532, 94
0,532, 890
0,532, 403
0,532, 321
0,532, 735
0,532, 1036
0,931, 1
0,931, 83
0,931, 5
0,931, 482
0,931, 377
0,931, 785
0,931, 89
0,931, 302
0,931, 363
0,931, 348
0,931, 90
0,931, 586
0,931, 545
0,931, 390
0,931, 780
0,931, 728
0,931, 145
0,931, 532
0,931, 546
0,931, 119
0,931, 342
0,931, 764
0,931, 569
0,931, 487
0,931, 721
0,931, 138
0,931, 822
0,931, 797
0,931, 94
0,931, 131
0,931, 422
0,931, 13
0,931, 535
0,931, 403
0,931, 205
0,931, 722
0,931, 980
0,931, 548
0,931, 96
0,546, 142
0,546, 11
0,546, 62
0,546, 709
0,546, 415
0,546, 348
0,546, 90
0,546, 257
0,546, 728
0,546, 92
0,546, 532
0,546, 608
0,546, 119
0,546, 72
0,546, 677
0,546, 486
0,546, 569
0,546, 178
0,546, 94
0,546, 457
0,546, 547
0,546, 13
0,546, 714
0,546, 159
0,546, 403
0,546, 777
0,546, 735
0,608, 346
0,608, 264
